2.800
4.200
2.800
2.800
4.200
2.800
2.800
2.800
2.800
4.200
4.200
2.800
2.800
1.400
2.800
2.800
1.400
5.600
5.600
2.800
2.800
2.800
2.800
4.200
2.800
2.800
2.800
2.800
2.800
2.800
4.200
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
4.200
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
4.200
2.800
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
2.800
2.800
4.200
2.800
2.800
2.800
2.800
2.800
2.800
2.800
4.200
2.800
2.800
4.200
2.800
7.000
9.800
9.800
7.000
4.200
4.200
4.200
4.200
2.800
4.200
4.200
4.200
2.800
4.200
2.800
2.800
2.800
4.200
2.800
2.800
2.800
5.600
2.800
2.800
2.800
1.400
2.800
2.800
2.800
4.200
5.600
2.800
2.800
2.800
2.800
2.800
2.800
4.200
2.800
2.800
2.800
2.800
2.800
2.800
2.800
2.800
4.200
1.400
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
2.800
4.200
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
2.800
2.800
4.200
2.800
2.800
2.800
4.200
2.800
2.800
2.800
2.800
2.800
4.200
2.800
7.000
9.800
9.800
7.000
4.200
4.200
4.200
2.800
4.200
4.200
4.200
2.800
4.200
4.200
2.800
2.800
4.200
2.800
2.800
2.800
2.800
5.600
4.200
1.400
2.800
2.800
2.800
1.400
2.800
4.200
4.200
2.800
2.800
2.800
2.800
2.800
2.800
2.800
2.800
4.200
2.800
4.200
2.800
2.800
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
2.800
2.800
2.800
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
4.200
2.800
2.800
2.800
2.800
4.200
2.800
4.200
2.800
2.800
2.800
2.800
2.800
2.800
2.800
7.000
9.800
9.800
7.000
4.200
4.200
4.200
4.200
2.800
4.200
4.200
4.200
2.800
4.200
4.200
2.800
2.800
4.200
2.800
2.800
2.800
2.800
5.600
2.800
2.800
1.400
2.800
2.800
2.800
7.000
4.200
1.400
2.800
2.800
2.800
4.200
2.800
2.800
2.800
2.800
2.800
2.800
2.800
4.200
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
1.400
2.800
2.800
1.400
2.800
2.800
1.400
2.800
2.800
2.800
2.800
1.400
2.800
