,0
2017-04-01 09:00:00+00:00,3.4702867
2017-04-01 09:15:00+00:00,3.4702867
2017-04-01 09:30:00+00:00,3.4702867
2017-04-01 09:45:00+00:00,3.4702867
2017-04-01 10:00:00+00:00,3.4702867
2017-04-01 10:15:00+00:00,3.4702867
